open,write,read,close
927.334,156.248,99.222,205.425
906.574,126.77,104.152,205.839
931.972,144.66,125.427,235.084
922.345,120.012,95.636,206.768
920.717,137.478,103.899,199.606
884.795,117.264,107.011,195.686
943.478,115.344,103.597,208.546
966.379,123.77,103.081,201.424
913.131,117.426,106.596,203.707
933.042,120.648,103.799,207.718
918.496,118.982,100.445,203.212
922.121,119.79,101.141,203.394
891.038,116.668,103.334,198.373
892.159,159.551,107.061,214.638
910.576,116.769,102.304,260.794
967.218,118.981,101.606,206.243
944.852,137.842,97.616,199.738
890.473,117.638,102.728,196.232
904.878,119.608,99.051,264.198
892.806,116.152,100.93,203.748
899.534,145.469,107.981,207.375
923.425,121.658,106.253,198.172
894.524,117.213,102.758,210.273
917.95,121.699,98.071,195.323
898.22,124.396,99.676,212.253
943.316,121.345,103.536,200.859
910.383,140.378,101.313,223.578
986.24,120.931,98.333,206.798
878.229,117.193,101.212,202.606
916.01,116.092,100.576,310.446
906.069,133.833,99.989,232.458
879.45,117.527,99.586,201.91
926.991,122.951,97.9,192.535
874.713,117.091,101.334,203.525
893.806,122.728,109.91,202.262
880.865,116.263,98.728,202.677
916.02,116.314,113.093,198.817
908.353,118.375,99.515,204.313
892.503,116.153,98.636,201.576
903.08,118.485,119.356,210.385
909.566,112.637,98.011,212.971
892.148,119.416,101.222,200.576
1058.3,131.842,100.292,206.404
902.746,144.67,100.849,201.364
894.634,116.89,100.516,198.364
872.642,116.142,100.183,203.97
893.271,118.001,98.334,198.99
879.633,115.011,96.748,198.233
894.604,116.98,99.809,199.333
864.167,116.172,97.758,198.828
897.231,117.395,106.132,199.01
905.827,114.475,98.799,194.423
908.524,118.911,99.343,210.627
901.675,116.405,101.668,225.427
900.099,123.295,105.041,301.07
924.617,116.9,102.678,200.293
900.019,118.476,101.051,204.424
918.991,123.83,99.526,201.818
890.381,121.011,101.243,204.455
922.112,116.942,112.152,196.797
886.644,119.213,98.859,199.222
888.714,118.9,101.869,199.827
897.392,115.486,101.687,202.839
877.249,118.597,99.374,198.081
889.917,126.559,105.172,214.597
977.633,117.972,95.837,200.565
878.946,130.476,103.85,218.073
901.665,111.476,90.827,205.182
882.693,118.951,102.799,213.324
878.44,118.789,101.374,203.717
879.017,117.608,134.509,207.495
906.544,117.415,99,201.283
892.755,121.84,99.878,199.646
906.221,109.839,97.413,199.626
912.737,116.86,99.596,229.76
889.361,117.173,100.768,214.445
879.309,119.243,99.88,203.01
1045.84,156.097,117.728,254.066
1019.53,123.538,113.304,202.636
898.887,118.627,100.152,203.334
902.504,108.799,101.96,212.637
909.172,115.324,97.959,202.646
913.444,119.415,113.012,206.596
882.755,117.738,101.243,209.768
890.048,116.344,100.698,204.849
897.706,120.021,101.607,201.142
883.937,117.163,101.971,199.545
907.918,117.607,100.375,206.001
879.582,139.327,103.586,222.346
960.389,142.277,116.385,213.941
902.251,116.93,100.677,202.586
886.714,116.839,99.172,206.313
866.086,118.809,98.374,200.535
881.259,117.637,97.05,203.93
942.043,116.759,114.598,204.171
865.126,120.255,98.868,201.061
932.668,120.829,104.537,204.394
908.06,116.789,98.121,200.616
878.885,120.457,101.606,213.486
902.119,123.366,100.152,209.496
891.148,130.215,102.97,191.099
872.976,117.81,99.05,201.232
910.323,127.367,113.597,200.868
890.371,117.142,106.87,201.596
868.025,120.962,101.323,194.807
883.32,118.324,109.204,204.495
913.939,118.304,98.465,194.474
850.104,116.354,97.95,199.384
919.486,118.78,115.779,200.96
895.695,118.678,98.637,200.566
916.899,117.961,99.394,200
886.552,117.829,105.082,199.767
962.591,133.649,105.839,203.576
877.511,117.799,98.667,199.727
869.743,120.002,97.393,200.101
962.287,117.567,99.425,200.879
879.441,117.313,98.82,199.505
996.068,116.547,99.849,200.798
891.493,116.88,95.697,237.963
897.948,116.224,95.464,200.192
880.279,118.566,98.435,201.172
909.615,118.597,99.03,213.516
897.563,127.397,103.94,208.031
1610.87,156.515,128.917,249.349
947.235,116.87,98.233,232.953
848.952,117.031,97.949,237.751
899.967,122.296,102.99,206.06
944.093,115.78,105.505,211.486
950.216,118.365,112.709,200.243
874.248,118.445,101.001,202.718
888.765,116.96,106.456,195.434
880.663,119.82,100.717,195.838
866.621,117.556,102.547,201.434
898.018,117.213,101.435,206.565
921.657,115.597,98.738,200.767
974.965,175.118,107.577,233.569
942.346,120.93,101.97,206.193
887.381,117.255,99.575,211.799
875.865,118.455,102.475,232.397
956.227,118.477,104.667,201.615
882.714,122.285,98.849,192.685
890.25,117.537,102.415,203.496
909.909,117.78,97.545,201.566
905.565,119.779,100.828,202.849
883.33,117.405,100.92,213.435
897.949,115.89,101.86,196.545
861.652,116.597,100.293,218.627
907.485,106.647,97.909,202.151
876.228,118.395,101.798,235.144
891.603,124.588,101.708,204.9
878.178,117.849,98.788,201.383
884.764,116.304,118.81,209.021
915.525,120.011,101.89,202.586
891.543,115.699,95.171,201.666
916.364,122.446,100.475,200.071
908.948,118.74,98.12,199.293
918.96,118.032,100.101,205.354
872.632,117.386,99.484,200.425
866.52,132.266,106.698,204.091
865.096,116.203,99.132,200.182
884.966,115.395,98.546,199.707
892.068,120.053,99.08,205.02
853.842,116.354,105.081,202.212
900.321,118.446,99.788,200.728
941.233,123.961,101.313,212.142
971.38,118.911,104.172,205.283
923.303,125.841,102.243,199.817
890.584,117.96,101.808,218.436
899.756,119.355,101.778,203.718
898.806,118.809,102.92,206.637
986.522,124.76,102.222,205.03
909.101,118.163,115.88,206.061
911.687,120.082,109.022,198.242
876.461,118.759,102.768,205.536
907.737,118.86,118.254,201.232
909.121,115.041,100.9,197.646
895.998,124.517,102.799,207.768
972.379,126.952,104.395,205.778
880.471,114.476,102.455,237.356
905.544,121.254,110.072,206.909
892.998,117.86,100.798,212.011
905.514,172.967,106.233,200.282
921.213,119.123,102.08,206.526
899.625,117.738,100.122,213.688
897.14,132.367,106.93,207.697
894.2,119.204,100,205.01
951.832,127.498,95.989,196.474
906.756,116.901,109.486,205.617
897.17,115.173,98.605,206.01
861.752,117.849,103.727,242.923
921.779,115.678,111.203,218.951
900.039,118.951,100.424,197.878
873.087,118.638,100.809,204.081
1029.74,136.63,100.849,221.335
936.446,119.931,110.082,252.429
1002.63,150.651,116.911,264.662
995.493,115.345,103.778,216.668
901.887,122.305,115.85,210.627
908.212,127.346,105.303,263.844
1026.03,121.103,129.244,209.808
980.572,126.457,104.203,211.011
896.422,125.79,108.526,221.072
954.267,122.557,98.435,204.344
923.667,120.456,116.527,208.384
1010.87,147.176,114.133,218.021
983.592,121.356,103.303,205.738
883.239,125.779,107.192,209.466
881.633,132.649,105.132,203.718
931.83,118.204,107.273,208.788
981.916,122.264,105.061,207.808
904.404,119.314,101.324,205.213
938.104,129.77,102.738,205.879
882.604,137.943,101.071,196.292
891.958,118.496,118.295,267.875
1002.43,121.346,101.798,206.283
900.302,134.023,140.105,237.933
993.614,121.639,104.172,217.315
909.242,118.254,99.828,205.162
911.302,119.335,115.608,242.074
931.123,118.546,105.96,197.615
883.138,123.547,114.295,210.375
934.81,120.304,100.93,205.172
938.638,119.062,104.274,219.012
944.275,112.759,97.747,200.838
880.835,119.718,103.455,203.172
891.18,120.052,103.203,196.878
951.649,121.76,109.981,200.909
971.581,132.619,106.637,205.485
894.13,118.143,116.689,207.627
916.99,137.266,111.435,220.861
923.718,118.679,101.434,206.162
890.887,120.214,101.283,205.06
924.334,118.284,101.101,206.162
883.886,117.709,101.707,204.747
909.474,118.002,99.586,202.686
915.777,128.296,100.111,201.495
877.309,123.184,101.99,219.032
945.69,122.739,117.86,209.465
914.879,132.327,99.575,214.334
1125.49,151.378,116.234,221.447
887.826,121.557,103.334,206.172
917.121,121.133,104.718,198.071
878.623,119.82,102.091,205.627
897.382,119.719,121.862,205.293
897.725,120.123,101.919,197.221
904.948,121.648,96.364,205.172
911.636,136.983,104.738,194.888
857.721,120.335,101.768,198.888
881.259,121.658,102.647,203.748
891.068,117.567,102.152,194.262
872.925,153.147,113.87,197.878
1043.17,150.954,95.061,202.122
961.166,120.396,94.11,222.79
928.637,118.294,103.768,200.444
922.031,119.406,120.649,205.203
920.162,119.739,102.748,206.101
904.928,118.92,104.829,207.566
905.777,119.819,106.404,204.445
891.695,118.577,104.061,197.383
903.181,118.759,106.202,234.195
878.845,123.668,107.91,203.838
887.896,118.274,104.304,197.434
1021.38,121.144,102.828,203.545
963.409,141.852,110.91,205.697
906.656,119.799,103.162,234.367
899.18,113.819,100.758,201.788
976.622,134.529,108.304,206.213
880.189,123.325,104.647,200.485
890.917,118.072,102.112,205.607
855.207,115.234,99.1,198.08
873.228,119.395,100.364,199.787
913.091,119.163,106.455,201.818
869.885,117.678,100.434,198.707
884.472,195.362,132.063,296.424
1179.07,135.356,105.516,207.708
945.77,127.155,121.739,200.898
904.292,120.396,104.021,203.788
894.068,118.951,103.677,196.868
915.223,120.052,103.253,206.404
916.374,118.557,102.374,203.747
911.626,135.044,100.424,209.505
894.483,118.537,100.909,211.506
920.476,139.145,106.98,207.818
889.816,118.295,101.677,206.182
869.682,119.264,102.253,206.707
966.762,134.761,105.405,226.547
960.237,116.598,102.333,201.262
915.758,126.305,108.021,224.607
913.495,116.829,95.849,204.445
921.303,113.648,102.647,204.395
885.775,118.051,104.798,206.162
891.916,120.083,103.02,226.497
900.736,119.416,102.616,205.424
898.836,119.315,102.384,205.182
905.605,119.265,107.314,198.212
921.647,168.118,101.505,204.293
914.819,120.699,103.213,292.878
970.723,113.102,107.364,225.104
893.201,119.406,115.638,209.879
922.809,120.123,104.607,202.556
922.91,120.749,102.102,207.283
906.768,119.042,103.354,203.98
893.362,121.355,98.758,203.313
895.362,145.004,118.355,210.627
902.544,120.608,102.566,205.233
896.281,134.619,106.95,198.625
883.148,119.628,115.537,205.778
882.532,119.112,110.95,206.697
886.34,120.143,103.425,207.768
991.058,116.637,102.657,204.566
963.176,119.133,101.566,202.212
929.193,132.771,106.93,208.849
920.434,116.153,97.859,202.121
911.727,118.213,104.142,246.206
944.053,119.638,105.586,220.557
873.702,119.032,104.324,205.747
894.018,118.133,103.506,204.495
917.818,120.537,102.687,213.243
895.119,119.042,104.859,206.404
915.626,120.608,119.81,209.445
909.05,136.002,118.517,207.263
889.119,121.375,108.264,201.606
898.342,119.678,102.435,203.252
889.22,120.163,104.96,205.313
913.505,119.981,102.89,219.143
1002.08,121.011,102.91,205.698
915.585,119.688,113.072,211.677
887.725,125.89,105.546,204.293
887.138,134.366,101.687,205.323
919.102,118.162,102.789,205.627
875.622,144.145,110.244,225.215
959.953,136.72,117.305,205.131
994.149,123.224,112.466,211.547
945.851,136.782,120.143,333.81
1227.42,254.785,112.991,231.771
1130.56,155.348,136.246,257.58
1102.79,144.207,113.365,214.365
948.822,125.78,110.446,232.65
1127.71,192.019,114.416,230.58
965.842,132.831,106.668,212.001
949.721,132.367,105.031,205.425
901.544,121.072,108.88,208.183
973.986,137.095,112.072,222.568
1117.88,143.902,120.628,215.142
1018.4,147.66,120.608,220.144
923.849,132.215,102.425,208
897.715,121.153,106.071,210.203
956.619,142.268,121.638,270.927
993.946,148.681,102.494,208.172
912.172,116.891,94.352,207.566
877.986,114.173,97.545,199.292
949.62,130.083,109.284,207.869
895.634,119.931,159.642,205.859
1021.05,140.176,99.788,214.365
919.859,119.789,103.203,204.505
900.342,121.102,102.304,197.727
898.978,122.234,103.485,209.617
893.827,121.194,105.213,199.444
898.413,114.183,99.737,200.989
910.201,119.86,101.212,205.96
973.117,123.548,86.585,226.558
871.036,117.951,102.394,204.03
932.568,118.88,102.839,206.455
906.262,115.324,94.999,200.545
922.082,135.447,109.254,205.162
914.061,121.406,104.889,212.355
880.805,118.315,102.233,203.435
905.545,120.84,110.061,209.294
893.311,119.153,103.334,206.747
898.816,117.405,109.557,205.142
961.348,121.578,98.788,212.93
891.099,119.093,103.465,200.182
889.775,134.114,122.214,217.234
895.928,116.607,102.97,201.293
871.258,133.69,106.769,221.699
892.341,117.294,129.012,217.537
955.862,127.972,100.292,219.042
888.553,117.577,102.313,204.414
865.459,119.315,101.546,204.253
906.302,117.556,104.991,205.465
875.148,117.314,100.01,203
885.25,145.458,102.687,202.343
880.431,116.385,100.121,199.131
887.28,115.759,108.152,202.667
901.645,119.497,101.677,199.868
997.048,132.428,102.363,207.496
901.635,118.082,103.212,213.465
926.385,130.538,96.514,214.253
893.361,116.638,101.343,199.808
883.885,117.709,110.263,214.435
859.096,118.376,116.597,208.697
891.119,146.398,115.587,207.526
898.018,123.346,101.859,205.94
905.181,120.395,111.608,208.253
887.098,117.093,101.283,199.434
886.675,128.357,102.737,204.929
885.139,119.093,103.889,200.889
945.882,134.367,112.052,239.357
916.343,116.305,101.647,206.253
940.791,116.901,100.06,204.586
883.249,126.528,103.606,208.202
928.547,118.809,103.485,206.193
897.342,118.365,102.415,202.636
906.615,118.941,101.919,202.636
907.919,168.542,119.224,205.646
889.311,119.092,105.122,200.323
903.807,116.991,99.96,220.366
873.723,118.163,100.02,213.728
900.523,122.679,102.04,204.071
913.677,117.88,104.96,206.424
964.651,112.264,108.294,202.081
963.025,121.224,110.072,216.971
896.241,112.081,94.13,202.919
893.209,121.608,130.498,200.393
918.254,123.426,100.869,205.243
912.211,117.698,101.707,201.576
915.323,132.538,100.191,220.84
898.675,116.032,101.707,205.171
901.918,118.608,102.01,193.352
874.895,129.659,103.445,200.182
897.029,135.115,101.626,201.687
891.089,136.912,107.303,207.687
909.868,144.439,121.627,252.723
958.964,121.375,99.546,220.346
880.825,119.567,109.981,205.97
917.415,118.567,102.838,206.758
884.239,118.85,105.627,205.838
903.363,114.507,100.495,200.596
897.008,117.142,105.051,200.05
905.756,120.769,103.212,216.284
882.724,117.213,111.162,206.536
892.786,119.062,102.313,206.566
924.142,120.092,102.758,203.252
920.698,117.456,110.799,204.465
937.467,125.204,118.345,275.391
1051.79,127.901,97.474,202.929
901.352,117.718,113.931,210.122
929.728,125.244,106.607,201.97
890.583,120.143,102.748,205.283
907.888,122.365,103.425,204.323
916.798,119.345,97.768,222.588
886.744,144.095,98.767,207.96
894.402,116.668,108.223,206.263
897.099,134.023,103.687,205.202
910.251,119.406,104.596,220.446
910.444,118.294,102.161,207.041
879.906,146.873,109.101,219.031
952.013,129.013,104.233,201.647
905.544,117.476,102.021,204.586
944.851,119.941,104.345,200.545
896.938,114.173,100.353,201.788
911.06,119.143,102.465,192.262
875.581,118.587,104.445,218.406
872.238,119.275,102.242,208.091
867.379,117.86,101.536,201.525
916.869,118.982,104.182,208.434
888.31,134.134,97.586,205.96
901.211,118.567,102.233,202.526
1016.35,139.115,110.991,229.104
944.437,119.274,102.708,220.81
928.294,127.912,101.596,204.919
899.353,119.557,113.083,209.698
893.008,120.184,101.657,197.151
862.733,127.416,95.808,210.759
908.06,118.89,103.203,204.071
918.041,119.052,102.334,203.132
974.834,118.718,116.224,203.363
916.778,118.729,103.475,208.182
892.078,120.112,119.233,233.983
1016.92,178.068,112.001,215.95
999.382,121.507,101.475,204.536
903.363,118.396,105.667,210.485
968.843,116.435,101.151,217.122
942.942,119.921,100.666,197.757
899.927,116.011,97.091,209.95
908.868,134.053,97.94,206.627
899.18,117.466,101,203.99
959.105,136.893,105.586,204.152
883.876,120.76,90.302,196.888
910.03,116.618,121.406,209.122
947.023,126.72,97.919,219.426
984.744,128.173,110.951,199.859
900.989,118.122,107.89,210.212
899.635,117.506,99.898,210.385
943.821,153.469,102.97,204.879
898.261,117.153,100.576,228.729
882.462,132.184,106.112,199.585
901.635,119.8,101.242,204.121
894.807,116.496,98.141,209.092
939.862,117.547,102.041,201.465
880.007,118.295,100.404,202.767
935.972,117.981,114.396,280.483
957.964,116.425,100.283,201.545
903.13,115.668,98.252,199.918
875.895,117.9,101.819,202.434
898.12,115.951,100.202,224.052
874.198,117.335,103.596,294.908
909.232,118.274,99.636,206.485
964.5,121.86,99.212,196.413
874.743,132.993,99.061,200.303
953.62,121.689,102.011,206.001
885.855,118.213,105.172,209.213
884.481,123.003,104.636,204.717
895.816,132.59,121.78,203.041
928.294,115.214,99.424,202.798
936.264,121.467,104.505,206.293
905.705,115.82,97.434,203.354
879.369,119.265,99.333,202.071
894.19,125.053,117.768,209.587
966.878,140.928,103.597,200.949
898.574,122.981,101.385,210.112
896.736,118.305,97.029,203.354
884.966,118.405,107.658,206.738
910.969,119.657,99.647,200.99
865.066,119.799,105.587,203.192
931.234,118.738,102.475,194.746
884.876,116.749,98.243,200.485
889.229,121.123,100.647,215.628
879.926,131.003,107.465,207.657
871.531,118.334,98.819,197.848
895.907,119.173,101.526,205.324
877.905,115.193,99.384,200.192
952.196,116.516,97.96,213.617
887.058,117.749,100.021,202.495
881.562,117.476,114.427,202.374
860.076,122.507,110.587,205.788
879.764,120.255,98.443,200.283
925.031,131.225,99.748,201.02
891.937,117.213,101.445,206.364
877.965,117.527,99.909,201.757
869.015,122.649,103.121,195.666
873.855,130.719,103.213,204.394
859.106,120.224,106.334,200.697
926.839,125.578,98.707,199.768
887.461,128.66,103.181,221.163
856.378,117.061,100.799,202.112
917.454,118.142,106.012,194.676
871.4,116.788,98.344,199.565
910.393,126.327,104.616,203.172
956.66,144.913,109.486,249.54
920.314,115.689,91.261,220.698
901.958,121.386,101.807,203.667
895.25,118.678,104.93,202.06
921.92,117.526,99.495,199.434
890.492,144.559,101.324,203.071
888.038,137.378,98.333,203.617
883.512,116.96,100.93,198.505
950.104,118.991,101.859,202.717
942.507,127.943,112.072,204.879
910.565,115.182,98.03,199.08
943.377,118.061,102.496,202.97
937.528,118.244,97.343,193.625
897.423,115.94,99.506,239.6
868.5,121.669,100.636,202.525
886.593,116.758,105.557,209.839
892.755,117.314,114.194,202.405
871.066,119.71,105.241,202.041
891.129,128.588,100.061,213.486
881.188,119.011,104.385,199.353
862.499,117.981,122.508,221.133
923.97,120.769,104.052,201.839
882.583,117.596,110.001,203.889
882.117,120.031,101.556,202.566
930.436,116.728,101.364,202.899
890.037,117.193,111.699,205.788
870.258,120.334,101.334,202.515
892.22,116.627,101.313,205.303
880.835,118.011,100.688,201.535
881.168,118.032,104.708,204.263
899.998,117.657,101.242,202.435
880.582,116.829,102.253,201.525
886.966,134.488,109.749,205.607
909.858,117.759,95.474,200.464
906.909,118.577,106.022,213.143
874.693,117.991,101.243,225.184
902.847,119.598,99.555,190.534
888.482,117.769,109.254,202.021
871.551,116.263,99.475,203.01
887.916,119.759,101.839,201.273
904.282,118.92,103.385,209.011
857.287,117.627,101.819,202.141
850.983,119.062,104.143,200.212
896.584,121.648,100.949,200.646
886.846,119.718,102.03,203.859
880.31,117.82,103.031,201.455
941.892,118.91,115.103,202.08
862.177,156.955,123.941,229.123
934.346,119.648,136.59,214.577
923.537,119.152,106.112,205.071
865.592,120.397,101.434,201.495
929.89,118.597,103.061,201.636
893.594,120.637,102.526,200.919
883.188,139.863,106.546,220.598
980.48,118.397,109.879,212.647
1013.41,125.033,99.717,206.849
1008.1,131.902,100.152,209.081
911.273,119.679,99.232,212.192
975.643,144.346,134.762,246.801
944.852,131.356,99.707,196.091
929.303,120.104,102.253,218.274
937.962,120.942,102.969,219.325
920.929,168.249,110.445,242.811
929.738,119.538,100.949,218.971
912.121,119.709,100.525,254.075
981.592,117.639,106.191,240.115
968.44,145.237,115.935,228.301
922.889,119.557,103.909,208.829
913.221,123.811,100.888,206.931
928.719,125.607,101.778,232.71
981.795,130.7,121.568,217.769
946.133,127.518,105.06,202.889
902.807,128.993,107.445,222.173
1043.9,133.382,108.627,199.687
914.748,119.264,102.253,198.252
935.053,121.426,98.646,200.677
881.148,120.607,106.587,209.404
881.19,115.607,111.294,202.364
859.227,132.861,103.384,200.182
872.077,118.778,101.244,213.799
940.387,117.021,101.112,199.121
873.663,117.163,102.011,228.79
986.245,136.544,102.001,238.791
