Run,Open,Write,Read,Close
31023,197.700,110.700,13.700,196.600
31024,196.100,110.400,13.300,208.700
31025,175.700,109.900,14.500,418.300
31026,284.000,141.100,16.900,218.300
31027,250.000,130.600,15.000,199.800
31028,184.600,167.000,12.900,145.400
31029,152.200,59.000,5.600,91.000
31030,154.100,56.300,52.600,95.400
31031,84.600,43.800,4.400,69.400
31032,61.400,40.500,4.700,202.900
31033,80.400,50.000,4.900,72.700
31034,60.800,39.900,4.600,99.900
31035,208.700,83.000,4.800,75.300
31036,69.000,40.600,4.000,194.500
31037,79.800,44.200,4.600,66.700
31038,63.000,42.600,4.800,64.800
31039,87.900,46.900,108.000,76.100
31040,64.500,84.100,4.500,62.100
31041,74.800,133.600,4.900,69.400
31042,70.300,43.900,5.200,114.300
31043,81.700,46.000,4.600,64.500
31044,115.200,47.300,4.200,66.700
31045,68.600,41.700,4.300,71.400
31046,59.700,39.200,4.100,67.100
31047,109.800,49.000,4.200,69.500
31048,62.400,38.700,4.100,65.600
31049,63.200,43.400,4.100,66.100
31050,68.800,38.900,4.000,90.400
31051,65.900,44.700,4.300,163.600
31052,80.300,44.800,4.600,85.900
31053,64.800,39.400,4.400,62.100
31054,60.200,48.500,4.400,166.300
31055,73.200,45.600,4.000,64.800
31056,65.900,39.700,3.900,61.300
31057,56.100,38.400,4.600,111.600
31058,68.000,41.600,4.300,112.100
31059,66.100,40.400,4.500,232.900
31060,77.000,43.200,4.800,65.800
31061,56.600,48.200,4.200,416.500
31062,268.200,230.800,19.400,343.100
31063,234.300,148.000,15.500,298.400
31064,119.100,67.700,7.700,136.300
31065,82.600,45.300,5.800,75.800
31066,60.200,49.700,4.000,54.900
31067,325.900,156.600,18.600,243.000
31068,221.100,137.500,14.300,195.300
31069,299.200,99.800,9.300,132.800
31070,154.400,57.500,5.700,95.400
31071,87.300,48.200,4.600,83.000
31072,66.300,39.800,4.200,137.500
31073,76.300,51.500,4.300,96.800
31074,292.300,175.900,5.700,409.300
31075,95.400,46.700,4.600,78.000
31076,65.200,39.700,4.100,117.500
31077,70.700,42.200,4.200,67.500
31078,60.800,41.500,3.800,64.500
31079,59.800,38.600,3.800,110.200
31080,67.700,41.800,4.300,106.600
31081,66.900,40.300,4.000,103.400
31082,64.600,40.100,4.100,165.700
31083,74.300,44.900,4.900,132.300
31084,144.700,72.600,7.500,101.300
31085,78.800,41.800,4.200,68.300
31086,246.500,155.400,5.900,229.000
31087,193.800,66.600,6.300,138.400
31088,95.800,53.600,5.800,87.600
31089,68.900,46.300,4.900,80.800
31090,134.000,45.000,4.300,73.100
31091,59.800,38.200,4.100,68.100
31092,55.900,38.300,4.600,135.300
31093,70.600,42.200,4.300,67.700
31094,57.700,38.000,4.000,238.300
31095,136.700,76.200,7.800,99.300
31096,81.000,48.300,5.400,72.900
31097,76.600,42.500,4.400,65.400
31098,82.400,44.900,4.300,66.300
31099,71.600,42.000,4.100,66.000
31100,61.300,39.500,3.900,76.200
31101,58.300,39.600,4.000,115.500
31102,68.600,42.000,4.600,106.600
31103,68.300,40.400,4.100,107.400
31104,66.100,40.400,4.200,105.800
31105,65.000,40.400,4.200,273.300
31106,77.900,43.900,5.600,302.700
31107,104.000,72.200,6.400,123.200
31108,74.800,44.500,4.500,114.500
31109,70.700,41.700,4.400,111.200
31110,67.500,40.300,3.900,109.500
31111,66.000,40.900,3.900,107.500
31112,66.100,40.100,4.600,110.100
31113,65.300,40.200,4.200,106.400
31114,65.200,40.000,4.100,107.000
31115,66.700,40.200,4.000,108.900
31116,65.600,39.800,4.000,106.600
31117,65.700,39.600,4.100,276.200
31118,115.500,67.600,7.200,98.500
31119,119.400,86.700,6.700,90.900
31120,113.000,51.500,4.400,119.000
31121,74.800,42.000,4.300,113.700
31122,71.300,41.400,4.400,111.100
31123,148.800,41.900,4.300,67.300
31124,54.900,37.500,4.300,108.800
31125,68.500,40.200,4.100,65.600
31126,59.700,39.500,4.600,64.500
31127,54.400,38.500,3.800,104.500
31128,66.500,41.600,4.100,137.400
31129,83.000,45.900,5.400,80.700
31130,61.500,43.300,4.600,65.900
31131,303.600,176.400,18.900,192.100
31132,91.700,46.800,5.000,74.800
31133,121.100,51.600,5.000,76.400
31134,74.800,42.400,4.100,70.500
31135,67.600,39.800,4.000,68.000
31136,62.200,39.200,4.000,111.600
31137,67.300,39.400,4.300,113.800
31138,65.900,40.300,4.100,115.500
31139,65.800,39.900,4.300,109.600
31140,65.300,39.500,4.100,109.000
31141,64.600,40.200,4.500,107.100
31142,64.600,73.300,4.800,82.800
31143,59.500,46.400,5.000,86.300
31144,58.400,44.700,4.800,76.400
31145,57.100,44.800,4.300,78.900
31146,56.500,45.000,4.200,80.500
31147,56.700,44.800,4.200,78.200
31148,55.600,42.800,5.300,76.600
31149,52.800,40.300,5.500,74.100
31150,80.300,259.100,28.000,270.000
31151,251.900,224.200,9.400,193.800
31152,112.600,55.300,5.400,88.500
31153,156.500,84.600,7.500,109.500
31154,112.000,51.300,5.400,82.400
31155,150.900,108.100,6.500,437.800
31156,445.700,176.800,19.400,290.700
31157,353.100,175.100,17.800,235.900
31158,223.100,115.500,14.000,196.000
31159,224.500,108.000,13.100,296.700
31160,362.000,83.400,7.800,164.600
31161,116.300,50.100,5.200,84.600
31162,324.300,205.800,51.400,103.800
31163,89.500,111.900,5.500,80.800
31164,83.500,347.500,14.400,241.700
31165,160.800,73.700,6.400,103.900
31166,99.400,48.200,4.800,83.400
31167,70.400,41.600,4.300,258.600
31168,313.300,151.900,17.400,242.000
31169,253.700,78.000,8.000,445.600
31170,184.400,66.600,6.200,103.200
31171,103.400,45.900,4.300,100.000
31172,67.300,41.000,4.600,371.100
31173,237.600,176.300,12.600,164.900
31174,284.300,77.900,5.900,163.900
31175,143.400,49.100,4.900,84.200
31176,145.100,44.500,4.200,75.700
31177,63.100,46.600,4.700,78.300
31178,62.200,46.900,5.000,80.100
31179,59.000,46.000,4.600,88.600
31180,59.500,46.200,4.800,98.000
31181,62.200,51.000,5.000,73.500
31182,59.900,42.200,6.500,82.200
31183,59.400,40.500,4.000,174.500
31184,394.600,78.300,7.500,105.700
31185,115.200,55.300,5.000,85.400
31186,72.700,51.400,5.900,78.400
31187,63.600,43.600,6.200,82.800
31188,79.100,164.100,19.800,143.000
31189,76.500,43.800,4.700,105.500
31190,61.600,92.800,15.100,76.700
31191,66.000,41.300,5.100,93.500
31192,63.200,38.900,4.100,108.000
31193,68.600,40.700,4.300,107.800
31194,66.700,41.400,4.100,104.100
31195,65.500,41.000,4.200,104.600
31196,65.100,39.800,4.200,105.400
31197,66.600,39.700,4.200,160.000
31198,77.200,42.600,4.600,67.400
31199,73.600,46.800,4.200,66.000
31200,59.700,39.600,4.500,62.300
31201,57.000,38.600,4.100,64.200
31202,55.400,37.100,4.100,107.600
31203,67.400,40.800,4.100,106.300
31204,66.500,40.300,4.100,111.300
31205,64.600,39.800,4.200,103.200
31206,64.300,40.600,4.000,103.900
31207,65.500,40.700,4.300,64.100
31208,64.000,40.100,3.800,63.300
31209,57.500,40.200,3.900,61.800
31210,61.000,38.600,4.000,64.600
31211,55.200,37.500,4.100,62.000
31212,56.000,38.800,4.100,61.600
31213,55.900,79.400,4.000,102.700
31214,66.000,44.800,4.200,65.900
31215,59.200,39.100,4.300,105.800
31216,67.400,40.600,4.000,79.300
31217,58.800,38.700,3.800,61.800
31218,57.400,39.200,3.900,61.800
31219,57.100,53.000,65.800,298.400
31220,246.000,122.500,16.200,223.900
31221,119.500,57.700,6.400,91.500
31222,72.200,42.000,6.400,83.500
31223,65.500,48.900,5.200,194.200
31224,153.900,71.100,8.600,105.300
31225,104.200,181.500,6.700,114.900
31226,100.300,47.000,5.300,76.500
31227,65.700,40.700,4.200,162.100
31228,75.600,42.900,4.200,66.400
31229,55.000,38.300,4.000,60.700
31230,57.700,60.000,4.300,111.100
31231,67.100,39.800,4.100,66.900
31232,67.200,41.300,4.000,62.500
31233,66.700,39.900,3.700,61.000
31234,56.100,38.300,3.900,109.600
31235,66.500,40.300,4.200,262.600
31236,274.000,183.800,5.600,548.500
31237,204.700,58.300,5.500,83.800
31238,87.700,41.100,4.300,70.200
31239,59.400,40.400,4.100,64.200
31240,180.200,52.800,6.300,149.800
31241,290.500,65.500,7.000,94.100
31242,178.100,48.800,5.400,73.700
31243,71.200,39.200,4.300,183.600
31244,85.300,43.800,5.100,115.900
31245,73.100,41.900,4.000,112.900
31246,68.800,46.600,4.500,270.000
31247,199.300,99.700,6.500,97.000
31248,102.200,47.000,4.500,70.100
31249,66.900,40.500,3.900,77.100
31250,60.800,39.000,3.900,112.200
31251,68.500,41.000,4.200,108.000
31252,66.400,39.100,4.400,103.600
31253,66.200,40.200,4.000,104.300
31254,66.200,41.300,4.100,103.900
31255,65.400,40.800,4.300,103.600
31256,65.200,39.600,4.100,64.900
31257,60.200,39.400,4.000,63.700
31258,57.800,38.200,4.100,109.000
31259,66.200,40.800,4.200,140.000
31260,71.100,42.400,4.800,65.700
31261,52.900,37.700,4.000,60.000
31262,294.900,119.500,5.200,122.300
31263,76.900,42.700,4.600,68.000
31264,56.100,47.400,5.200,109.200
31265,63.300,46.900,5.300,71.900
31266,58.100,46.200,4.300,234.400
31267,71.400,42.300,5.100,76.700
31268,56.600,298.400,20.100,194.300
31269,71.000,44.700,4.400,95.900
31270,100.700,47.300,4.500,66.800
31271,73.000,43.000,4.000,64.700
31272,72.400,42.900,4.200,65.400
31273,64.300,40.100,4.300,62.200
31274,60.800,39.100,3.900,63.000
31275,57.700,38.900,3.900,64.200
31276,54.400,52.600,4.100,316.800
31277,274.600,129.100,7.600,124.400
31278,311.600,132.800,6.800,99.500
31279,115.800,51.800,4.700,86.600
31280,72.800,40.000,4.700,97.400
31281,67.000,39.700,4.300,67.700
31282,70.900,46.000,4.100,69.800
31283,62.200,39.700,3.800,69.600
31284,61.500,38.700,4.000,123.200
31285,124.400,46.300,4.700,74.100
31286,63.800,38.400,4.100,63.100
31287,54.300,49.200,36.100,71.500
31288,62.100,38.900,4.100,59.900
31289,99.500,46.600,5.100,118.700
31290,71.800,40.600,4.100,111.200
31291,67.700,40.200,4.300,287.200
31292,71.800,41.100,4.400,107.000
31293,67.600,40.100,4.000,142.200
31294,141.900,186.600,25.200,255.800
31295,298.400,81.400,8.800,114.700
31296,111.300,50.500,5.500,87.000
31297,85.300,47.100,4.600,77.800
31298,62.900,39.000,4.300,133.500
31299,76.600,43.500,4.200,69.600
31300,62.400,40.200,3.900,70.900
31301,57.400,38.600,3.800,115.200
31302,120.300,46.900,4.800,68.400
31303,68.000,39.800,4.000,63.100
31304,59.500,39.300,4.000,155.300
31305,76.200,45.300,4.900,150.700
31306,139.100,87.600,9.500,265.900
31307,98.300,59.000,8.700,142.900
31308,74.000,42.500,4.600,70.200
31309,66.600,44.800,4.000,77.300
31310,62.400,39.600,4.100,124.900
31311,71.300,41.400,4.500,119.100
31312,71.000,40.900,4.300,246.000
31313,116.000,47.100,4.100,76.000
31314,68.800,39.400,3.900,115.400
31315,67.600,40.700,4.200,108.200
31316,66.700,39.700,4.000,109.800
31317,66.300,40.100,4.100,107.100
31318,64.900,42.300,4.300,109.000
31319,66.300,40.100,4.000,109.400
31320,66.100,39.900,4.300,108.200
31321,64.800,39.800,4.100,109.300
31322,63.800,40.300,4.200,106.000
31323,64.800,40.300,4.000,108.500
31324,64.800,40.400,4.100,108.200
31325,66.000,40.000,4.200,108.900
31326,69.400,40.500,4.200,107.900
31327,66.000,41.800,4.100,107.500
31328,66.400,41.500,4.100,107.800
31329,65.200,40.200,4.000,103.300
31330,76.400,42.400,4.300,71.100
31331,96.500,210.100,23.800,254.100
31332,204.500,63.100,6.200,92.000
31333,78.600,50.500,5.300,187.300
31334,75.700,42.800,4.800,72.400
31335,59.500,38.400,4.700,170.500
31336,76.700,43.800,4.500,68.000
31337,60.800,39.300,4.000,62.900
31338,55.800,37.900,3.900,73.800
31339,60.600,55.200,4.300,65.700
31340,52.100,36.900,3.900,59.400
31341,395.300,138.900,6.700,85.400
31342,89.800,42.200,4.300,67.300
31343,57.300,37.700,4.100,127.800
31344,68.900,40.600,4.100,63.200
31345,53.200,37.800,4.800,204.700
31346,338.500,130.800,17.000,291.200
31347,185.000,127.300,13.600,139.600
31348,166.100,62.700,6.400,314.100
31349,113.800,83.300,9.500,150.100
31350,284.800,79.000,8.300,167.800
31351,130.000,63.100,6.000,93.300
31352,110.200,51.000,4.500,76.600
31353,73.600,40.900,4.300,292.800
31354,256.700,140.600,15.400,171.700
31355,108.500,55.800,6.900,93.300
31356,110.800,49.900,5.500,75.500
31357,68.400,44.300,4.300,64.700
31358,59.200,70.900,4.200,260.200
31359,95.600,51.000,6.200,84.200
31360,73.200,56.200,5.100,73.800
31361,61.100,53.500,17.700,78.000
31362,64.100,118.800,4.700,75.100
31363,69.700,40.400,4.100,69.400
31364,61.900,38.900,3.900,112.400
31365,68.000,40.500,4.200,111.200
31366,65.900,40.100,4.100,108.800
31367,65.700,43.300,4.200,109.900
31368,65.200,41.200,4.000,109.300
31369,64.500,39.600,4.100,109.400
31370,64.100,40.000,4.000,106.400
31371,64.300,40.000,4.100,105.200
31372,65.500,40.700,4.100,69.100
31373,65.200,38.900,4.200,70.200
31374,59.300,38.100,4.000,111.500
31375,65.200,40.900,5.400,69.900
31376,63.600,40.700,4.200,68.900
31377,61.100,38.900,4.100,110.000
31378,64.000,40.600,4.200,252.600
31379,78.200,46.300,4.800,145.900
31380,105.200,46.000,4.400,75.600
31381,63.200,46.200,4.600,119.300
31382,80.000,43.500,4.200,74.800
31383,61.500,38.300,4.100,77.200
31384,62.200,38.900,3.900,69.500
31385,55.700,47.700,4.900,381.800
31386,137.700,76.800,8.500,110.100
31387,84.000,237.600,6.800,96.800
31388,95.000,46.000,4.400,72.700
31389,63.500,40.900,4.600,198.600
31390,71.600,47.000,4.300,66.400
31391,54.300,38.200,4.500,261.100
31392,142.300,59.300,6.600,83.800
31393,81.900,41.900,4.600,69.000
31394,54.700,37.800,4.100,63.000
31395,58.200,62.500,4.400,66.500
31396,94.500,39.900,4.400,170.900
31397,338.700,180.400,19.000,244.200
31398,217.000,199.800,15.400,157.200
31399,157.800,64.100,6.000,137.300
31400,105.700,49.200,4.500,79.700
31401,69.300,50.600,5.200,80.900
31402,62.600,40.100,4.300,70.800
31403,57.900,39.100,3.900,62.700
31404,53.800,175.900,9.400,170.300
31405,104.800,47.300,4.600,126.000
31406,82.700,44.000,4.300,78.000
31407,62.400,40.600,3.800,237.800
31408,107.700,66.800,7.100,87.500
31409,77.600,43.500,4.100,69.300
31410,61.000,40.200,4.200,63.500
31411,58.200,38.400,4.500,257.900
31412,97.500,58.400,6.400,119.800
31413,73.200,52.200,4.600,74.800
31414,114.300,46.000,4.400,72.700
31415,68.900,40.100,4.100,69.500
31416,62.500,39.000,3.800,111.700
31417,67.500,40.900,4.200,111.200
31418,65.400,39.900,3.800,68.500
31419,65.700,39.200,3.900,68.900
31420,60.900,39.700,3.900,76.100
31421,59.300,38.700,3.900,257.300
31422,220.300,54.600,5.500,83.200
31423,81.100,41.700,5.000,62.900
31424,134.900,49.800,5.000,73.200
31425,62.100,82.200,5.800,73.000
31426,63.600,46.100,4.800,74.500
31427,59.500,46.000,4.700,495.700
31428,86.100,45.100,6.300,84.000
31429,64.500,45.200,4.800,82.900
31430,101.000,46.000,4.800,81.700
31431,59.700,45.000,4.700,76.600
31432,57.600,43.900,4.700,76.700
31433,56.200,45.200,4.300,121.300
31434,64.500,46.800,4.700,346.100
31435,161.800,78.500,8.100,106.900
31436,88.400,122.500,6.100,232.400
31437,92.000,50.100,5.900,167.700
31438,97.300,50.000,5.700,79.900
31439,70.600,42.700,4.600,143.400
31440,73.000,44.700,4.500,94.900
31441,64.100,40.200,4.700,420.900
31442,115.600,63.700,6.200,91.100
31443,71.600,43.000,6.300,591.500
31444,261.200,135.700,16.100,351.100
31445,287.500,200.300,19.000,310.000
31446,227.200,128.500,15.000,208.900
31447,179.200,108.200,13.200,216.300
31448,120.300,61.500,7.600,216.100
31449,149.800,98.500,6.600,96.500
31450,82.100,57.600,4.800,143.300
31451,82.100,41.400,4.700,105.200
31452,73.200,45.200,4.500,71.900
31453,75.400,42.900,4.400,70.600
31454,72.200,42.300,4.200,70.600
31455,66.000,40.700,4.100,68.800
31456,57.200,62.400,4.900,72.900
31457,59.200,46.500,4.100,180.200
31458,225.400,90.200,5.400,82.800
31459,110.700,41.100,4.200,66.100
31460,80.700,43.100,4.400,64.400
31461,58.800,42.000,4.100,63.700
31462,61.300,41.300,4.300,64.600
31463,69.000,42.100,4.000,64.900
31464,108.100,45.200,4.300,68.200
31465,70.900,39.800,3.900,80.000
31466,60.100,39.100,4.300,197.200
31467,81.900,49.800,5.500,72.700
31468,63.600,40.200,4.100,183.100
31469,144.100,50.500,5.000,70.700
31470,77.300,42.000,4.100,63.500
31471,60.300,39.300,4.000,72.400
31472,57.400,38.400,4.100,111.000
31473,68.300,40.800,4.700,143.100
31474,67.700,40.900,4.500,77.300
31475,57.100,47.000,4.800,72.400
31476,60.000,203.600,6.100,223.300
31477,93.000,53.200,5.400,78.500
31478,65.100,51.800,4.900,69.400
31479,61.200,62.300,5.200,68.300
31480,61.700,84.200,6.000,81.100
31481,64.000,38.800,4.200,66.000
31482,55.600,37.700,4.000,350.100
31483,286.200,65.400,8.500,101.600
31484,104.500,44.900,4.400,78.300
31485,66.000,47.800,4.400,510.000
31486,85.700,51.400,5.700,82.000
31487,65.200,47.700,4.700,76.900
31488,59.900,45.500,4.200,177.900
31489,70.200,41.500,5.400,82.200
31490,61.400,47.700,5.000,76.400
31491,58.500,46.100,4.700,74.800
31492,57.600,45.400,4.300,79.700
31493,57.900,45.900,4.500,74.500
31494,57.300,42.200,5.800,77.400
31495,61.200,42.900,6.200,74.800
31496,56.500,38.500,5.700,143.900
31497,85.000,45.000,5.100,75.500
31498,61.800,49.000,4.400,80.000
31499,61.000,45.700,4.700,77.400
31500,59.600,46.900,5.100,311.500
31501,92.400,52.500,6.400,90.000
31502,67.000,40.200,4.300,123.200
31503,73.800,42.100,4.100,71.800
31504,60.400,39.300,4.000,63.400
31505,54.300,40.000,4.800,188.200
31506,69.300,45.600,4.400,66.600
31507,54.300,38.300,4.600,135.100
31508,68.600,41.200,4.200,66.100
31509,53.700,38.900,4.300,61.600
31510,59.700,41.300,3.800,62.500
31511,52.300,39.100,4.100,290.500
31512,259.200,146.800,16.000,220.600
31513,180.500,205.000,8.900,103.900
31514,114.800,47.100,5.300,81.000
31515,70.000,46.000,6.000,70.700
31516,73.900,41.800,4.400,69.500
31517,81.800,39.000,4.000,71.100
31518,60.600,38.200,3.900,121.100
31519,67.700,41.500,4.100,164.600
31520,71.200,43.000,4.100,71.900
31521,73.400,46.300,4.100,69.800
31522,62.100,39.100,3.800,67.900
31523,61.100,39.300,4.000,110.500
31524,66.800,40.100,3.900,108.600
31525,65.000,40.900,4.200,109.800
31526,68.300,40.000,4.100,109.100
31527,64.100,39.700,4.200,106.200
31528,63.100,39.600,4.000,105.300
31529,65.100,40.200,4.000,105.700
31530,63.300,40.800,4.000,107.100
31531,64.300,40.300,3.900,106.300
31532,62.700,40.100,4.100,68.900
31533,159.200,197.300,5.500,76.900
31534,70.300,39.600,3.900,67.600
31535,56.900,38.600,4.300,151.100
31536,70.200,41.400,4.000,67.400
31537,53.700,38.900,4.500,61.400
31538,100.200,47.000,4.200,66.200
31539,72.800,42.600,4.200,64.300
31540,150.400,45.100,4.200,64.300
31541,63.500,39.000,3.900,85.500
31542,61.700,39.600,3.900,189.100
31543,201.600,81.200,8.700,150.500
31544,109.500,63.700,6.300,139.800
31545,90.000,47.300,4.600,174.400
31546,381.900,203.200,18.600,212.200
31547,149.100,59.400,6.700,88.400
31548,81.100,50.900,5.100,145.600
31549,150.300,83.300,8.300,111.600
31550,88.100,58.500,96.000,191.300
31551,89.400,45.700,5.000,79.200
31552,66.500,103.100,6.000,82.000
31553,70.200,40.900,4.200,112.900
31554,69.700,41.700,4.600,111.900
31555,73.700,45.200,4.600,84.700
31556,62.300,40.900,4.400,63.000
31557,58.600,69.300,5.100,54.200
31558,185.600,51.400,4.900,82.400
31559,60.600,39.000,4.100,123.700
31560,70.800,41.800,4.300,66.100
31561,56.800,40.600,4.700,117.300
31562,64.900,48.900,5.000,72.600
31563,57.800,73.800,4.000,61.600
31564,63.100,38.400,4.300,63.300
31565,57.600,38.500,4.000,146.300
31566,69.400,41.400,4.900,69.300
31567,55.700,51.400,4.800,66.100
31568,69.000,41.800,4.400,64.900
31569,63.600,41.600,4.300,62.900
31570,84.500,40.300,4.300,98.500
31571,61.600,39.500,5.300,69.400
31572,54.700,64.200,4.800,72.200
31573,57.800,45.000,4.900,72.900
31574,56.900,57.400,10.500,67.200
31575,56.400,38.300,4.500,148.400
31576,71.600,43.400,4.600,66.000
31577,56.800,39.100,4.300,123.800
31578,167.500,88.300,9.100,125.000
31579,100.400,51.300,5.000,249.000
31580,97.200,49.500,7.300,70.300
31581,375.200,213.900,10.400,161.700
31582,108.500,61.300,5.600,222.900
31583,76.300,50.200,5.100,76.900
31584,146.500,42.600,3.900,112.600
31585,69.200,40.800,4.100,107.000
31586,66.600,40.800,4.800,104.700
31587,63.700,40.500,5.400,76.700
31588,55.800,151.500,5.200,126.700
31589,73.300,41.600,3.900,119.300
31590,70.600,40.800,5.000,107.000
31591,67.700,39.900,4.100,106.300
31592,65.900,40.100,4.100,103.400
31593,64.400,41.900,4.100,101.900
31594,64.700,40.400,4.100,102.300
31595,65.700,40.100,3.900,103.900
31596,63.900,40.000,3.900,101.600
31597,64.500,39.900,4.000,100.700
31598,64.500,40.400,4.100,102.000
31599,64.600,41.000,3.900,101.100
31600,71.300,40.200,4.200,75.700
31601,59.600,38.100,3.900,235.600
31602,96.200,53.000,5.700,101.200
31603,71.900,44.000,4.700,117.100
31604,68.100,41.800,4.400,116.000
31605,68.600,41.300,3.900,70.400
31606,67.300,39.600,4.300,67.300
31607,57.400,39.200,3.900,64.500
31608,129.500,59.700,150.500,340.000
31609,287.700,153.600,18.600,185.400
31610,218.800,145.800,16.300,247.400
31611,205.600,117.600,14.300,325.800
31612,201.200,112.900,13.200,193.800
31613,175.700,123.000,13.800,193.900
31614,136.000,104.200,8.800,149.900
31615,93.300,46.800,4.900,81.300
31616,129.700,45.200,6.200,75.600
31617,66.800,39.700,4.100,64.600
31618,72.000,41.500,4.200,72.400
31619,59.300,39.300,4.600,116.000
31620,129.900,47.800,4.700,70.800
31621,60.500,38.700,4.200,99.400
31622,70.100,41.700,4.400,65.000
31623,54.700,38.200,4.000,116.900
31624,68.700,40.600,4.100,62.100
31625,67.000,40.300,4.100,126.500
31626,54.700,65.100,5.200,273.600
31627,173.100,105.700,44.900,106.000
31628,129.400,57.700,6.200,99.800
31629,132.700,50.300,5.100,68.000
31630,67.900,43.400,4.100,65.400
31631,312.900,47.000,5.900,73.700
31632,77.500,42.400,4.500,65.500
31633,70.800,42.500,4.200,65.300
31634,69.800,40.500,4.200,169.200
31635,74.500,42.500,4.400,328.000
31636,129.700,78.200,8.600,155.500
31637,104.600,53.500,6.400,122.700
31638,75.600,53.600,5.200,79.700
31639,63.300,47.700,5.100,72.700
31640,60.800,46.500,5.000,359.900
31641,99.300,71.300,7.100,83.200
31642,69.400,47.500,4.900,506.400
31643,73.200,48.900,4.300,81.100
31644,56.600,38.400,3.700,83.100
31645,57.800,37.700,3.800,63.200
31646,59.600,41.000,3.800,64.600
31647,51.000,37.300,3.900,92.400
31648,63.800,40.600,4.300,112.000
31649,75.900,47.000,4.200,66.600
31650,62.300,38.500,4.100,132.800
31651,278.700,54.500,5.300,85.600
31652,88.500,43.000,4.200,76.800
31653,59.500,38.100,4.000,115.200
31654,286.900,62.600,5.500,78.100
31655,77.700,40.600,4.100,66.700
31656,58.000,49.700,4.200,98.600
31657,70.300,45.300,4.400,117.200
31658,171.700,47.600,4.700,66.700
31659,64.300,38.000,4.100,60.700
31660,61.100,48.900,75.300,112.200
31661,113.200,41.400,4.800,64.500
31662,56.200,44.200,4.400,197.800
31663,69.100,47.700,4.500,62.700
31664,55.900,46.700,4.200,132.100
31665,65.600,41.600,5.000,75.100
31666,56.600,67.600,12.500,67.100
31667,59.700,42.800,4.200,61.200
31668,66.900,39.600,4.300,63.200
31669,56.200,38.800,4.200,59.200
31670,60.300,40.400,4.000,61.300
31671,53.300,38.500,5.300,71.200
31672,53.500,38.500,4.500,53.000
31673,61.000,81.600,4.400,153.200
31674,87.500,57.200,6.200,66.900
31675,354.100,227.800,25.900,481.800
31676,108.200,63.100,6.600,78.900
31677,64.800,95.800,5.000,127.700
31678,74.300,47.000,4.300,113.100
31679,67.600,40.900,4.400,268.200
31680,65.400,43.900,4.100,170.600
31681,73.500,42.600,4.600,110.700
31682,66.600,39.900,4.200,64.300
31683,62.700,43.700,4.100,76.400
31684,60.400,39.000,4.200,56.000
31685,59.500,43.600,4.000,107.000
31686,66.100,40.200,4.300,55.900
31687,100.100,50.900,5.600,79.800
31688,64.500,39.300,4.100,126.200
31689,265.900,158.200,17.400,310.500
31690,393.500,67.800,39.700,102.500
31691,101.800,45.400,4.900,73.800
31692,63.200,131.800,6.200,80.100
31693,67.800,39.500,4.400,128.100
31694,71.100,47.200,4.300,66.200
31695,60.600,38.500,4.100,104.700
31696,67.400,41.200,4.300,104.400
31697,66.500,41.700,4.700,66.500
31698,54.500,37.700,3.900,60.500
31699,176.600,48.200,4.500,67.800
31700,328.100,177.400,18.300,492.700
31701,341.700,93.800,9.000,114.600
31702,132.800,51.900,5.400,88.000
31703,79.300,276.200,18.800,390.600
31704,165.100,86.700,9.600,113.600
31705,103.900,50.900,5.000,85.100
31706,92.000,43.700,4.500,74.000
31707,64.600,66.400,51.900,81.500
31708,81.500,44.100,4.200,72.300
31709,80.900,42.400,4.100,68.900
31710,60.000,60.800,4.900,58.900
31711,163.100,49.300,4.800,71.200
31712,61.600,37.800,4.200,64.300
31713,109.400,50.000,47.900,74.200
31714,66.600,39.700,4.700,64.200
31715,65.300,70.200,5.800,138.600
31716,71.100,40.900,4.500,69.200
31717,60.300,40.300,4.800,98.400
31718,114.700,48.400,4.700,66.200
31719,59.600,41.000,4.200,127.400
31720,68.300,42.400,4.100,64.300
31721,52.600,38.200,4.100,90.300
31722,129.900,48.200,5.100,68.800
31723,64.100,85.000,32.600,69.000
31724,67.600,44.700,4.100,64.200
31725,62.300,41.900,4.000,61.100
31726,55.300,38.200,4.000,174.900
31727,74.800,43.200,5.300,72.500
31728,59.000,42.500,4.300,60.800
31729,68.400,40.200,4.200,64.700
31730,63.900,39.700,4.000,59.800
31731,56.600,37.900,3.900,78.000
31732,59.700,39.000,4.400,96.300
31733,62.300,39.500,5.300,66.500
31734,60.000,49.000,4.300,60.600
31735,62.000,39.700,4.300,154.800
31736,304.000,222.200,22.400,377.500
31737,188.000,88.600,9.400,98.600
31738,417.000,162.900,6.600,117.000
31739,159.500,58.300,4.800,80.700
31740,82.900,44.600,4.000,117.700
31741,75.300,42.200,4.300,114.000
31742,70.300,41.700,4.100,216.500
31743,135.100,80.600,9.400,111.700
31744,85.200,275.100,10.200,154.500
31745,101.900,52.300,5.800,84.300
31746,70.300,41.400,4.100,74.400
31747,64.400,40.300,4.000,224.500
31748,97.600,44.200,4.700,181.800
31749,71.200,78.600,4.700,57.500
31750,174.800,48.700,4.400,73.100
31751,118.800,141.900,6.200,84.300
31752,94.600,44.800,4.700,75.400
31753,70.500,41.200,4.400,69.500
31754,64.200,39.600,4.900,68.000
31755,59.200,44.300,4.100,69.900
31756,111.800,43.700,4.600,72.100
31757,63.500,40.000,4.400,67.600
31758,62.000,39.400,4.100,70.000
