380.00
410.00
340.00
340.00
340.00
330.00
330.00
340.00
340.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
340.00
340.00
330.00
340.00
340.00
330.00
340.00
340.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
570.00
440.00
330.00
330.00
400.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
430.00
420.00
340.00
330.00
590.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
440.00
420.00
330.00
330.00
400.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
340.00
340.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
330.00
440.00
410.00
330.00
330.00
400.00
330.00
330.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
440.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
340.00
330.00
330.00
330.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
340.00
330.00
330.00
330.00
400.00
410.00
330.00
400.00
330.00
330.00
